id,symbol,rsi,macd,macd_signal,percent_b,atr,date,created_at,price_change,ma_trend,updated_at
8040,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-11 03:43:01.174,2025-08-18 21:03:04.202,,,2025-08-18 21:03:04.202
8041,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-11 03:24:02.88,2025-08-18 21:03:04.246,,,2025-08-18 21:03:04.246
8042,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-11 02:48:05.48,2025-08-18 21:03:04.289,,,2025-08-18 21:03:04.289
8043,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-11 02:33:06.352,2025-08-18 21:03:04.333,,,2025-08-18 21:03:04.333
8044,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-11 02:32:00.582,2025-08-18 21:03:04.377,,,2025-08-18 21:03:04.377
8045,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-11 02:26:04.2,2025-08-18 21:03:04.421,,,2025-08-18 21:03:04.421
8046,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-11 01:54:01.918,2025-08-18 21:03:04.465,,,2025-08-18 21:03:04.465
8047,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-11 01:52:07.729,2025-08-18 21:03:04.508,,,2025-08-18 21:03:04.508
8048,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-10 23:55:03.145,2025-08-18 21:03:04.552,,,2025-08-18 21:03:04.552
8049,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-10 23:24:03.971,2025-08-18 21:03:04.596,,,2025-08-18 21:03:04.596
8050,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-10 04:44:58.685,2025-08-18 21:03:04.64,,,2025-08-18 21:03:04.64
8051,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-10 04:17:06.478,2025-08-18 21:03:04.686,,,2025-08-18 21:03:04.686
8052,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-10 04:03:01.005,2025-08-18 21:03:04.729,,,2025-08-18 21:03:04.729
8053,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-10 04:00:10.358,2025-08-18 21:03:04.773,,,2025-08-18 21:03:04.773
8054,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-10 03:43:04.803,2025-08-18 21:03:04.816,,,2025-08-18 21:03:04.816
8055,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-10 01:07:02.927,2025-08-18 21:03:04.86,,,2025-08-18 21:03:04.86
8056,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-10 00:23:07.884,2025-08-18 21:03:04.905,,,2025-08-18 21:03:04.905
8057,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-09 23:50:02.794,2025-08-18 21:03:04.948,,,2025-08-18 21:03:04.948
8058,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-09 22:18:05.327,2025-08-18 21:03:04.991,,,2025-08-18 21:03:04.991
8059,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-09 22:03:01.022,2025-08-18 21:03:05.034,,,2025-08-18 21:03:05.034
8060,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-09 21:22:11.466,2025-08-18 21:03:05.077,,,2025-08-18 21:03:05.077
8061,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-09 21:06:37.167,2025-08-18 21:03:05.12,,,2025-08-18 21:03:05.12
8062,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-09 20:40:41.274,2025-08-18 21:03:05.164,,,2025-08-18 21:03:05.164
8063,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-09 20:32:31.494,2025-08-18 21:03:05.207,,,2025-08-18 21:03:05.207
8064,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-09 19:47:04.37,2025-08-18 21:03:05.25,,,2025-08-18 21:03:05.25
8065,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-09 18:01:07.872,2025-08-18 21:03:05.295,,,2025-08-18 21:03:05.295
8066,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-09 17:59:41.875,2025-08-18 21:03:05.34,,,2025-08-18 21:03:05.34
8067,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-09 17:54:59.713,2025-08-18 21:03:05.383,,,2025-08-18 21:03:05.383
8068,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-09 17:52:24.085,2025-08-18 21:03:05.426,,,2025-08-18 21:03:05.426
8069,XLE,43.56,-0.3348,0.0224,0.2040,1.5060,2025-08-09 17:39:27.53,2025-08-18 21:03:05.475,,,2025-08-18 21:03:05.475
8070,XLE,43.56,-0.3348,0.0224,0.2040,1.5056,2025-08-09 00:41:02.01,2025-08-18 21:03:05.519,,,2025-08-18 21:03:05.519
8071,XLE,43.56,-0.3348,0.0224,0.2040,1.5056,2025-08-08 23:59:18.555,2025-08-18 21:03:05.563,,,2025-08-18 21:03:05.563
8072,XLE,43.56,-0.3348,0.0224,0.2040,1.5056,2025-08-08 23:58:11.078,2025-08-18 21:03:05.606,,,2025-08-18 21:03:05.606
8073,XLE,43.56,-0.3348,0.0224,0.2040,1.5056,2025-08-08 23:56:07.12,2025-08-18 21:03:05.65,,,2025-08-18 21:03:05.65
8074,XLE,43.56,-0.3348,0.0224,0.2040,1.5056,2025-08-08 23:49:20.051,2025-08-18 21:03:05.694,,,2025-08-18 21:03:05.694
8075,XLE,43.56,-0.3348,0.0224,0.2040,1.5056,2025-08-08 23:48:12.635,2025-08-18 21:03:05.737,,,2025-08-18 21:03:05.737
8076,XLE,43.56,-0.3348,0.0224,0.2040,1.5056,2025-08-08 23:46:08.958,2025-08-18 21:03:05.781,,,2025-08-18 21:03:05.781
8077,XLE,43.56,-0.3348,0.0224,0.2040,1.5056,2025-08-08 23:42:56.378,2025-08-18 21:03:05.824,,,2025-08-18 21:03:05.824
8078,XLE,43.56,-0.3348,0.0224,0.2040,1.5056,2025-08-08 23:38:58.788,2025-08-18 21:03:05.868,,,2025-08-18 21:03:05.868
8079,XLE,43.56,-0.3348,0.0224,0.2040,1.5056,2025-08-08 23:35:18.527,2025-08-18 21:03:05.912,,,2025-08-18 21:03:05.912
8080,XLE,43.56,-0.3348,0.0224,0.2040,1.5056,2025-08-08 23:33:04.152,2025-08-18 21:03:05.955,,,2025-08-18 21:03:05.955
8081,XLE,43.56,-0.3348,0.0224,0.2040,1.5056,2025-08-08 23:28:20.299,2025-08-18 21:03:05.999,,,2025-08-18 21:03:05.999
8082,XLE,43.56,-0.3348,0.0224,0.2040,1.5056,2025-08-08 23:27:16.624,2025-08-18 21:03:06.042,,,2025-08-18 21:03:06.042
8083,XLE,43.56,-0.3348,0.0224,0.2040,1.5056,2025-08-08 23:25:27.965,2025-08-18 21:03:06.086,,,2025-08-18 21:03:06.086
8084,XLE,43.56,-0.3348,0.0224,0.2040,1.5056,2025-08-08 23:23:26.233,2025-08-18 21:03:06.13,,,2025-08-18 21:03:06.13
8085,XLE,43.56,-0.3348,0.0224,0.2040,1.5056,2025-08-08 23:22:22.904,2025-08-18 21:03:06.173,,,2025-08-18 21:03:06.173
8086,XLE,43.45,-0.3364,0.0221,0.2005,1.5056,2025-08-08 23:20:05.42,2025-08-18 21:03:06.218,,,2025-08-18 21:03:06.218
8087,XLE,43.45,-0.3364,0.0221,0.2005,1.5056,2025-08-08 23:14:22.131,2025-08-18 21:03:06.262,,,2025-08-18 21:03:06.262
8088,XLE,43.45,-0.3364,0.0221,0.2005,1.5056,2025-08-08 23:13:19.023,2025-08-18 21:03:06.305,,,2025-08-18 21:03:06.305
8089,XLE,43.45,-0.3364,0.0221,0.2005,1.5056,2025-08-08 23:11:07.859,2025-08-18 21:03:06.348,,,2025-08-18 21:03:06.348
8090,XLE,43.45,-0.3364,0.0221,0.2005,1.5056,2025-08-08 23:01:14.538,2025-08-18 21:03:06.392,,,2025-08-18 21:03:06.392
8091,XLE,42.49,-0.2323,0.1191,0.1549,1.4994,2025-08-07 17:39:01.191,2025-08-18 21:03:06.442,,,2025-08-18 21:03:06.442
8092,XLE,42.16,-0.2371,0.1181,0.1451,1.4994,2025-08-07 17:37:03.799,2025-08-18 21:03:06.486,,,2025-08-18 21:03:06.486
8093,XLE,41.76,-0.1261,0.2069,0.0949,1.4894,2025-08-07 05:08:02.622,2025-08-18 21:03:06.53,,,2025-08-18 21:03:06.53
8094,XLE,41.76,-0.1261,0.2069,0.0949,1.4894,2025-08-07 04:42:03.214,2025-08-18 21:03:06.58,,,2025-08-18 21:03:06.58
8095,XLE,41.76,-0.1261,0.2069,0.0949,1.4894,2025-08-07 03:51:02.746,2025-08-18 21:03:06.624,,,2025-08-18 21:03:06.624
8096,XLE,44.97,0.0245,0.2902,0.1983,1.4439,2025-08-06 03:27:02.679,2025-08-18 21:03:06.669,,,2025-08-18 21:03:06.669
8097,XLE,44.97,0.0245,0.2902,0.1983,1.4439,2025-08-06 02:36:40.209,2025-08-18 21:03:06.713,,,2025-08-18 21:03:06.713
8098,XLE,44.97,0.0245,0.2902,0.1983,1.4439,2025-08-06 02:11:15.319,2025-08-18 21:03:06.761,,,2025-08-18 21:03:06.761
8099,XLE,44.97,0.0245,0.2902,0.1983,1.4439,2025-08-06 01:35:58.461,2025-08-18 21:03:06.805,,,2025-08-18 21:03:06.805
8100,XLE,44.97,0.0245,0.2902,0.1983,1.4439,2025-08-06 00:52:24.744,2025-08-18 21:03:06.849,,,2025-08-18 21:03:06.849
8101,XLE,44.97,0.0245,0.2902,0.1983,1.4439,2025-08-06 00:04:35.715,2025-08-18 21:03:06.892,,,2025-08-18 21:03:06.892
8102,XLE,44.97,0.0245,0.2902,0.1983,1.4439,2025-08-05 23:43:35.582,2025-08-18 21:03:06.937,,,2025-08-18 21:03:06.937
8103,XLE,44.97,0.0245,0.2902,0.1983,1.4439,2025-08-05 23:20:40.111,2025-08-18 21:03:06.983,,,2025-08-18 21:03:06.983
8104,XLE,44.97,0.0245,0.2902,0.1983,1.4439,2025-08-05 22:48:43.255,2025-08-18 21:03:07.026,,,2025-08-18 21:03:07.026
8105,XLE,44.97,0.0245,0.2902,0.1983,1.4439,2025-08-05 22:32:10.117,2025-08-18 21:03:07.078,,,2025-08-18 21:03:07.078
8106,XLE,44.97,0.0245,0.2902,0.1983,1.4439,2025-08-05 22:20:38.837,2025-08-18 21:03:07.123,,,2025-08-18 21:03:07.123
8107,XLE,44.97,0.0245,0.2902,0.1983,1.4439,2025-08-05 21:40:49.783,2025-08-18 21:03:07.166,,,2025-08-18 21:03:07.166
8108,XLE,44.97,0.0245,0.2902,0.1983,1.4439,2025-08-05 21:15:02.944,2025-08-18 21:03:07.211,,,2025-08-18 21:03:07.211
8109,XLE,44.97,0.0245,0.2902,0.1983,1.4439,2025-08-05 21:09:03.893,2025-08-18 21:03:07.255,,,2025-08-18 21:03:07.255
8110,XLE,44.95,0.0241,0.2901,0.1974,1.4439,2025-08-05 20:47:53.419,2025-08-18 21:03:07.299,,,2025-08-18 21:03:07.299
8111,XLE,45.22,0.0285,0.2910,0.2072,1.4439,2025-08-05 19:52:16.501,2025-08-18 21:03:07.344,,,2025-08-18 21:03:07.344
8112,XLE,44.72,0.0205,0.2894,0.1894,1.4400,2025-08-05 19:11:39.679,2025-08-18 21:03:07.387,,,2025-08-18 21:03:07.387
8113,XLE,43.27,-0.0074,0.2838,0.1294,1.4400,2025-08-05 18:22:02.599,2025-08-18 21:03:07.431,,,2025-08-18 21:03:07.431
8114,XLE,43.18,-0.0094,0.2834,0.1253,1.4400,2025-08-05 18:20:40.386,2025-08-18 21:03:07.475,,,2025-08-18 21:03:07.475
8115,XLE,42.89,-0.0154,0.2822,0.1129,1.4400,2025-08-05 18:03:43.08,2025-08-18 21:03:07.518,,,2025-08-18 21:03:07.518
8116,XLE,42.44,-0.0249,0.2803,0.0935,1.4400,2025-08-05 17:27:19.33,2025-08-18 21:03:07.562,,,2025-08-18 21:03:07.562
8117,XLE,42.41,-0.0257,0.2801,0.0920,1.4400,2025-08-05 17:13:02.499,2025-08-18 21:03:07.614,,,2025-08-18 21:03:07.614
8118,XLE,43.20,-0.0090,0.2835,0.1261,1.4400,2025-08-05 16:24:54.565,2025-08-18 21:03:07.657,,,2025-08-18 21:03:07.657
8119,XLE,42.93,-0.0146,0.2824,0.1146,1.4400,2025-08-05 16:24:38.005,2025-08-18 21:03:07.701,,,2025-08-18 21:03:07.701
8120,XLE,42.78,-0.0178,0.2817,0.1081,1.4400,2025-08-05 16:23:26.745,2025-08-18 21:03:07.744,,,2025-08-18 21:03:07.744
8121,XLE,42.78,-0.0178,0.2817,0.1081,1.4400,2025-08-05 16:23:10.416,2025-08-18 21:03:07.787,,,2025-08-18 21:03:07.787
8122,XLE,42.22,-0.0297,0.2793,0.0840,1.4400,2025-08-05 15:39:31.185,2025-08-18 21:03:07.83,,,2025-08-18 21:03:07.83
8123,XLE,40.81,-0.0616,0.2730,0.0233,1.4400,2025-08-05 15:18:33.267,2025-08-18 21:03:07.875,,,2025-08-18 21:03:07.875
8124,XLE,40.74,-0.0632,0.2726,0.0204,1.4361,2025-08-05 14:30:12.173,2025-08-18 21:03:07.919,,,2025-08-18 21:03:07.919
8125,XLE,43.05,-0.0122,0.2829,0.1195,1.3947,2025-08-05 13:51:06.974,2025-08-18 21:03:07.963,,,2025-08-18 21:03:07.963
8126,XLE,43.51,-0.0026,0.2848,0.1395,1.3947,2025-08-05 13:36:03.576,2025-08-18 21:03:08.007,,,2025-08-18 21:03:08.007
8127,XLE,44.42,0.1360,0.3566,0.1434,1.4565,2025-08-05 12:48:16.511,2025-08-18 21:03:08.05,,,2025-08-18 21:03:08.05
8128,XLE,44.42,0.1360,0.3566,0.1434,1.4565,2025-08-05 11:47:04.289,2025-08-18 21:03:08.094,,,2025-08-18 21:03:08.094
8129,XLE,44.42,0.1360,0.3566,0.1434,1.4565,2025-08-05 11:00:38.239,2025-08-18 21:03:08.138,,,2025-08-18 21:03:08.138
8130,XLE,44.42,0.1360,0.3566,0.1434,1.4565,2025-08-05 10:35:44.869,2025-08-18 21:03:08.181,,,2025-08-18 21:03:08.181
8131,XLE,44.42,0.1360,0.3566,0.1434,1.4565,2025-08-05 09:40:06.315,2025-08-18 21:03:08.225,,,2025-08-18 21:03:08.225
8132,XLE,44.42,0.1360,0.3566,0.1434,1.4565,2025-08-05 09:09:30.069,2025-08-18 21:03:08.269,,,2025-08-18 21:03:08.269
8133,XLE,44.42,0.1360,0.3566,0.1434,1.4565,2025-08-05 08:23:53.501,2025-08-18 21:03:08.313,,,2025-08-18 21:03:08.313
8134,XLE,44.42,0.1360,0.3566,0.1434,1.4565,2025-08-05 07:31:41.843,2025-08-18 21:03:08.366,,,2025-08-18 21:03:08.366
8135,XLE,44.42,0.1360,0.3566,0.1434,1.4565,2025-08-05 07:00:30.359,2025-08-18 21:03:08.41,,,2025-08-18 21:03:08.41
8136,XLE,44.42,0.1360,0.3566,0.1434,1.4565,2025-08-05 06:21:23.526,2025-08-18 21:03:08.454,,,2025-08-18 21:03:08.454
8137,XLE,44.42,0.1360,0.3566,0.1434,1.4565,2025-08-05 06:00:28.311,2025-08-18 21:03:08.498,,,2025-08-18 21:03:08.498
8138,XLE,44.42,0.1360,0.3566,0.1434,1.4565,2025-08-05 05:44:37.218,2025-08-18 21:03:08.541,,,2025-08-18 21:03:08.541
8139,XLE,44.42,0.1360,0.3566,0.1434,1.4565,2025-08-05 05:07:21.586,2025-08-18 21:03:08.585,,,2025-08-18 21:03:08.585
8140,XLE,44.42,0.1360,0.3566,0.1434,1.4565,2025-08-05 04:37:07.178,2025-08-18 21:03:08.628,,,2025-08-18 21:03:08.628
8141,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-24 06:00:49.632,2025-08-18 21:03:08.672,,,2025-08-18 21:03:08.672
8142,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-24 05:33:15.992,2025-08-18 21:03:08.716,,,2025-08-18 21:03:08.716
8143,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-24 05:06:33.452,2025-08-18 21:03:08.759,,,2025-08-18 21:03:08.759
8144,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-24 05:00:09.786,2025-08-18 21:03:08.803,,,2025-08-18 21:03:08.803
8145,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-24 04:59:02.02,2025-08-18 21:03:08.846,,,2025-08-18 21:03:08.846
8146,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-24 04:53:01.779,2025-08-18 21:03:08.889,,,2025-08-18 21:03:08.889
8147,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-24 04:49:01.955,2025-08-18 21:03:08.933,,,2025-08-18 21:03:08.933
8148,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-24 04:44:01.882,2025-08-18 21:03:08.985,,,2025-08-18 21:03:08.985
8149,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-24 04:40:03.434,2025-08-18 21:03:09.029,,,2025-08-18 21:03:09.029
8150,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-24 04:38:01.965,2025-08-18 21:03:09.073,,,2025-08-18 21:03:09.073
8151,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-24 04:35:02.042,2025-08-18 21:03:09.117,,,2025-08-18 21:03:09.117
8152,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-24 04:29:01.93,2025-08-18 21:03:09.16,,,2025-08-18 21:03:09.16
8153,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-24 04:26:51.139,2025-08-18 21:03:09.204,,,2025-08-18 21:03:09.204
8154,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-24 04:18:02.149,2025-08-18 21:03:09.247,,,2025-08-18 21:03:09.247
8155,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-24 04:15:02.132,2025-08-18 21:03:09.291,,,2025-08-18 21:03:09.291
8156,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-24 04:13:01.288,2025-08-18 21:03:09.335,,,2025-08-18 21:03:09.335
8157,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-24 04:02:01.779,2025-08-18 21:03:09.379,,,2025-08-18 21:03:09.379
8158,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-24 03:54:21.897,2025-08-18 21:03:09.422,,,2025-08-18 21:03:09.422
8159,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-24 03:20:28.954,2025-08-18 21:03:09.465,,,2025-08-18 21:03:09.465
8160,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-24 02:58:56.593,2025-08-18 21:03:09.509,,,2025-08-18 21:03:09.509
8161,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-24 02:24:48.231,2025-08-18 21:03:09.553,,,2025-08-18 21:03:09.553
8162,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-24 01:57:36.247,2025-08-18 21:03:09.598,,,2025-08-18 21:03:09.598
8163,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-24 01:38:13.535,2025-08-18 21:03:09.641,,,2025-08-18 21:03:09.641
8164,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-24 01:03:58.446,2025-08-18 21:03:09.684,,,2025-08-18 21:03:09.684
8165,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-24 00:36:48.69,2025-08-18 21:03:09.728,,,2025-08-18 21:03:09.728
8166,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-24 00:01:03.235,2025-08-18 21:03:09.774,,,2025-08-18 21:03:09.774
8167,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-23 23:49:36.836,2025-08-18 21:03:09.819,,,2025-08-18 21:03:09.819
8168,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-23 23:24:52.062,2025-08-18 21:03:09.863,,,2025-08-18 21:03:09.863
8169,XLE,52.36,0.2089,0.4875,0.5437,1.4987,2025-07-23 22:43:20.612,2025-08-18 21:03:09.906,,,2025-08-18 21:03:09.906
8170,XLE,52.48,0.2113,0.4880,0.5490,1.4987,2025-07-23 21:58:16.882,2025-08-18 21:03:09.949,,,2025-08-18 21:03:09.949
8171,XLE,52.40,0.2097,0.4876,0.5455,1.4987,2025-07-23 20:52:46.193,2025-08-18 21:03:09.993,,,2025-08-18 21:03:09.993
8172,XLE,52.40,0.2097,0.4876,0.5455,1.4987,2025-07-23 20:18:57.43,2025-08-18 21:03:10.037,,,2025-08-18 21:03:10.037
8173,XLE,52.40,0.2097,0.4876,0.5455,1.4987,2025-07-23 20:07:04.909,2025-08-18 21:03:10.08,,,2025-08-18 21:03:10.08
8174,XLE,52.05,0.2025,0.4862,0.5311,1.4926,2025-07-23 19:33:30.512,2025-08-18 21:03:10.126,,,2025-08-18 21:03:10.126
8175,XLE,51.97,0.2009,0.4859,0.5258,1.4926,2025-07-23 18:58:35.958,2025-08-18 21:03:10.17,,,2025-08-18 21:03:10.17
8176,XLE,51.43,0.1902,0.4837,0.5016,1.4901,2025-07-23 17:53:34.835,2025-08-18 21:03:10.214,,,2025-08-18 21:03:10.214
8177,XLE,50.80,0.1778,0.4813,0.4738,1.4879,2025-07-23 16:56:37.756,2025-08-18 21:03:10.268,,,2025-08-18 21:03:10.268
8178,XLE,51.39,0.1894,0.4836,0.4998,1.4779,2025-07-23 16:06:11.004,2025-08-18 21:03:10.311,,,2025-08-18 21:03:10.311
8179,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 13:29:01.921,2025-08-18 21:03:10.354,,,2025-08-18 21:03:10.354
8180,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 12:38:33.174,2025-08-18 21:03:10.397,,,2025-08-18 21:03:10.397
8181,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 12:03:52.821,2025-08-18 21:03:10.439,,,2025-08-18 21:03:10.439
8182,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 11:15:32.109,2025-08-18 21:03:10.483,,,2025-08-18 21:03:10.483
8183,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 10:46:49.572,2025-08-18 21:03:10.526,,,2025-08-18 21:03:10.526
8184,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 10:23:37.786,2025-08-18 21:03:10.576,,,2025-08-18 21:03:10.576
8185,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 09:52:58.632,2025-08-18 21:03:10.62,,,2025-08-18 21:03:10.62
8186,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 09:33:06.003,2025-08-18 21:03:10.664,,,2025-08-18 21:03:10.664
8187,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 08:44:06.883,2025-08-18 21:03:10.708,,,2025-08-18 21:03:10.708
8188,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 08:03:13.574,2025-08-18 21:03:10.751,,,2025-08-18 21:03:10.751
8189,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 07:49:42.301,2025-08-18 21:03:10.795,,,2025-08-18 21:03:10.795
8190,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 07:05:33.28,2025-08-18 21:03:10.838,,,2025-08-18 21:03:10.838
8191,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 05:56:35.944,2025-08-18 21:03:10.882,,,2025-08-18 21:03:10.882
8192,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 05:53:05.597,2025-08-18 21:03:10.926,,,2025-08-18 21:03:10.926
8193,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 05:46:01.811,2025-08-18 21:03:10.969,,,2025-08-18 21:03:10.969
8194,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 05:45:01.919,2025-08-18 21:03:11.013,,,2025-08-18 21:03:11.013
8195,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 05:44:01.794,2025-08-18 21:03:11.056,,,2025-08-18 21:03:11.056
8196,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 05:39:03.333,2025-08-18 21:03:11.099,,,2025-08-18 21:03:11.099
8197,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 05:36:01.915,2025-08-18 21:03:11.143,,,2025-08-18 21:03:11.143
8198,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 05:35:01.074,2025-08-18 21:03:11.186,,,2025-08-18 21:03:11.186
8199,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 05:34:02.036,2025-08-18 21:03:11.229,,,2025-08-18 21:03:11.229
8200,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 05:26:01.91,2025-08-18 21:03:11.273,,,2025-08-18 21:03:11.273
8201,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 05:19:23.548,2025-08-18 21:03:11.316,,,2025-08-18 21:03:11.317
8202,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 05:19:01.873,2025-08-18 21:03:11.36,,,2025-08-18 21:03:11.36
8203,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 05:15:02.155,2025-08-18 21:03:11.403,,,2025-08-18 21:03:11.403
8204,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 05:02:20.098,2025-08-18 21:03:11.446,,,2025-08-18 21:03:11.446
8205,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 05:01:03.187,2025-08-18 21:03:11.489,,,2025-08-18 21:03:11.489
8206,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 05:00:01.811,2025-08-18 21:03:11.532,,,2025-08-18 21:03:11.532
8207,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 04:58:01.924,2025-08-18 21:03:11.576,,,2025-08-18 21:03:11.576
8208,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 04:56:01.226,2025-08-18 21:03:11.62,,,2025-08-18 21:03:11.62
8209,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 04:54:01.905,2025-08-18 21:03:11.663,,,2025-08-18 21:03:11.663
8210,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 04:39:01.868,2025-08-18 21:03:11.707,,,2025-08-18 21:03:11.707
8211,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 04:37:01.794,2025-08-18 21:03:11.75,,,2025-08-18 21:03:11.75
8212,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 04:30:01.897,2025-08-18 21:03:11.794,,,2025-08-18 21:03:11.794
8213,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 04:26:58.709,2025-08-18 21:03:11.838,,,2025-08-18 21:03:11.838
8214,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 04:23:05.377,2025-08-18 21:03:11.881,,,2025-08-18 21:03:11.881
8215,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 04:16:01.934,2025-08-18 21:03:11.925,,,2025-08-18 21:03:11.925
8216,XLE,46.51,0.1951,0.5571,0.3153,1.5070,2025-07-23 04:15:01.74,2025-08-18 21:03:11.969,,,2025-08-18 21:03:11.969
